,Datetime,Tweet Id,Text,Username
536,2020-12-20 19:05:04+00:00,1340734985024749568,The People of Arizona demand transparency. Important update on next steps tomorrow at 9 AM. @kelliwardaz,AZGOP
537,2020-12-20 19:01:56+00:00,1340734194134224896,"We will not allow the County of Maricopa and its liberal attorneys to obstruct and prevent a forensic audit. Get tough, Republicans. The People and the Party are totally with you, we only ask that you FIGHT!",AZGOP
538,2020-12-20 18:03:28+00:00,1340719480104775681,"""I would remind you that extremism in the defense of liberty is no vice. And let me remind you also that moderation in the pursuit of justice is no virtue."" — Arizona Senator Barry Goldwater, Republican Nomination Acceptance Speech (1964)",AZGOP
539,2020-12-20 18:03:27+00:00,1340719479035207682,"""Anyone who joins us in all sincerity, we welcome. Those who do not care for our cause, we don't expect to enter our ranks in any case. And let our Republicanism, so focused and so dedicated, not be made fuzzy and futile by unthinking and stupid labels."" (Cont...)",AZGOP
540,2020-12-20 18:03:27+00:00,1340719477546233856,"""Today, as then, but more urgently and more broadly than then, the task of preserving and enlarging freedom at home and safeguarding it from the forces of tyranny abroad is great enough to challenge all our resources and to require all our strength."" (Cont...)",AZGOP
541,2020-12-20 17:28:22+00:00,1340710649882701824,https://t.co/hmfx1a8Z4p,AZGOP
542,2020-12-20 06:37:58+00:00,1340546969647898624,Foolish men sow the wind and expect to feel a gentle breeze.,AZGOP
543,2020-12-20 05:44:06+00:00,1340533415976824832,Preservation of our republic depends on election integrity https://t.co/Sb2TSzDQYz,AZGOP
544,2020-12-20 05:42:14+00:00,1340532944339931137,"“The right to vote in a free and fair election is the most basic civil right, one on which many of the other rights of the American people depend.” — @Heritage",AZGOP
545,2020-12-19 17:09:59+00:00,1340343634596491264,To all the unhinged haters and comic book nerds: It’s just a fun graphic. Chill. https://t.co/s8eTmlufEY,AZGOP
546,2020-12-19 15:21:33+00:00,1340316345007673348,https://t.co/2ggdV5TqKU,AZGOP
547,2020-12-19 15:20:04+00:00,1340315973539151878,Lionhearted. https://t.co/p0AtDjJTuH,AZGOP
548,2020-12-19 05:03:46+00:00,1340160876091826176,"How can both of these things be argued together:

1️⃣ There wasn’t enough time to comply with the subpoenas

2️⃣ The subpoenas are unlawful

By that reasoning, if they were given more time then they would presumably comply with what they believe to be “unlawful” subpoenas? 🤔",AZGOP
549,2020-12-19 04:04:05+00:00,1340145858260582400,"Maricopa County attorneys are asking a judge to “quash” legislative subpoenas for a forensic audit of Dominion machines! That can only mean one thing—we’re over the target, patriots. #HoldTheLine",AZGOP
550,2020-12-19 01:11:56+00:00,1340102534111744000,Democrats are desperate to keep everything about the 2020 Election in the DARK! Arizona Republican leaders must rise up and shine the LIGHT! #ElectionIntegrity,AZGOP
551,2020-12-19 00:57:27+00:00,1340098886996611072,Another Anti-Transparency Democrat hell-bent on keeping voters in the dark. Democrats will always oppose #ElectionIntegrity. Shameful. https://t.co/B8B8B45Wwd,AZGOP
552,2020-12-19 00:41:57+00:00,1340094987606740992,"In closing, the county attorneys are asking the Court for a “declaration that the subpoenas are unlawful and to quash them.” So much for transparency and election integrity. Time to put an end to this nonsense, Republicans. FIGHT FOR FREE AND FAIR ELECTIONS!",AZGOP
553,2020-12-19 00:41:57+00:00,1340094985782190081,2) The County attorneys argue that these subpoenas are “shocking in scope” and would violate Arizonans’ “right to a secret ballot” if this information is turned over. Then how are we ever supposed to AUDIT THE VOTE? Bingo: They don’t want a forensic audit! (Cont...),AZGOP
554,2020-12-19 00:41:56+00:00,1340094982993022978,"Two important points:

1) The Board of Supervisors &amp; Maricopa County attorneys are complaining they “didn’t have enough time” to comply with the subpoenas. That’s odd - they had no problem giving us only 🚨 2 DAYS 🚨 of discovery in our case! What a bunch of baloney 😂 (Cont...) https://t.co/cI9LNAHTLI",AZGOP
555,2020-12-19 00:03:45+00:00,1340085375532843009,"Oh great, it's the lady who thinks half of Arizona voters are Nazis talking about setting ""dangerous precedents"" 🙄 https://t.co/Mgg5H8MgCu",AZGOP
556,2020-12-18 23:12:26+00:00,1340072458968166401,"For those who are curious, @Steve_Gallardo happens to be a Biden elector. No conflict of interest there, of course.",AZGOP
557,2020-12-18 23:05:22+00:00,1340070682235789315,"We wish you a Merry Christmas, Clint! Maybe comply with the subpoenas and enjoy the holiday with your family? Obeying the law is always the best course of action. https://t.co/MS54hLqNfE",AZGOP
558,2020-12-18 23:02:52+00:00,1340070051488038913,"""If the county wants to conduct an audit of the election, @FarnsworthEddie said it could have asked the courts to allow it to do so. But he’s seen no movement in that direction..."" https://t.co/LBhL4ctNGA",AZGOP
559,2020-12-18 22:53:34+00:00,1340067712811245568,"Chairman Clint Hickman (R): ""That's what I went down there for, to educate [legislators on election concerns]. And then to be slapped with two subpoenas was, I don't know, I could view that as a slap in the face."" https://t.co/b1U4gm0SBi",AZGOP
560,2020-12-18 22:42:00+00:00,1340064800160710657,"Supv @jacksellers (R): ""I feel that we, in an extremely challenging time, really did an excellent job putting on a fair, honest election...my vote is 'aye' [for the complaint]."" https://t.co/zQf9galVIj",AZGOP
561,2020-12-18 22:36:00+00:00,1340063290156838912,"Supv @billgatesaz (R): ""If we did what the Senate Judiciary Committee has asked and turned over this private information to them, along with other documents and electronic documents, I don't know what they're going to do with it...I will be supporting filing this complaint."" https://t.co/6UVmROO0ab",AZGOP
562,2020-12-18 22:24:00+00:00,1340060270341758977,"Supv @Steve_Chucri (R): ""I will not be supporting this measure today because of those issues and primarily because I think it should be coupled—today's motion—with an audit."" Thank you, Supervisor Chucri! (The lone vote against the complaint.) https://t.co/HXc3QfuraY",AZGOP
563,2020-12-18 21:28:46+00:00,1340046370657370113,This is about the time when heroes are born and legends are made. Get out the history books!,AZGOP
564,2020-12-18 21:27:29+00:00,1340046046592790528,👏👏👏 https://t.co/CHlnPJff2X,AZGOP
565,2020-12-18 20:53:41+00:00,1340037542893088768,Courage https://t.co/Z6RkGBk3il,AZGOP
566,2020-12-18 20:37:51+00:00,1340033556551122944,"A travesty of epic proportions. Transparency is now an afterthought at best, and an obstacle at worst. So sad for our state and country! https://t.co/VdKZ45g8ta",AZGOP
567,2020-12-18 20:24:07+00:00,1340030103661596675,Pray for @FarnsworthEddie. His mission is America’s mission.,AZGOP
568,2020-12-18 20:20:46+00:00,1340029259381760001,https://t.co/oTrjpgzIYe,AZGOP
569,2020-12-18 20:12:42+00:00,1340027229191827456,“A SLAP IN THE FACE” - Republican Supervisor Clint Hickman (deleted Twitter) describing the subpoenas,AZGOP
570,2020-12-18 20:11:51+00:00,1340027013206167552,"🚨 Maricopa Supervisors vote 4-1 to RESIST &amp; fight the legislative subpoenas.

Democrat @Steve_Gallardo &amp; Republican Sups Clint Hickman, @jacksellers, @billgatesaz vote to take it to Court.

Republican Sup @Steve_Chucri opposed the measure in favor of a transparent audit.",AZGOP
571,2020-12-18 16:41:45+00:00,1339974143039528961,"If/When the Board of Supervisors do the right thing and comply with the legislative subpoenas, certain bad people may sue to try to keep this important material under heavy lock and key, never to see the light of day. Be on the alert!",AZGOP
572,2020-12-18 16:34:03+00:00,1339972203404689409,"⏲️ Board of Supervisors meet at 10:00 AM (AZ) / Noon EST! If you live in the great state of Maricopa County, consider calling your Republican supervisors and politely leaving them this message: ""Sirs, please do the right thing and comply with subpoenas."" 📲 CALL NOW: 602-506-3766",AZGOP
573,2020-12-18 16:00:00+00:00,1339963636752642051,"In today's update, Chairwoman @kelliwardaz urges the Maricopa County Board of Supervisors to comply with legislative subpoenas in the interest of transparency. https://t.co/M1B9l26pwi",AZGOP
574,2020-12-18 15:50:52+00:00,1339961335782678533,Happy Subpoena Compliance Day!,AZGOP
575,2020-12-18 04:31:20+00:00,1339790326433628160,An election can not be fair and free without transparency and integrity,AZGOP
576,2020-12-18 04:05:52+00:00,1339783919235829760,Only if our Republican Supervisors comply with subpoenas! Special meeting tomorrow at 10 AM — do the right thing. https://t.co/LW93jjyfwZ,AZGOP
577,2020-12-18 00:46:23+00:00,1339733716663291904,https://t.co/W2rrLOI2Co,AZGOP
578,2020-12-18 00:38:37+00:00,1339731760972632066,https://t.co/Qb8rcd8Gqa,AZGOP
579,2020-12-18 00:22:10+00:00,1339727622977142784,"Wow, something is stirring in Arizona. There is tremendous love and support in our state for #ElectionIntegrity. The People sense courageous leaders will be found here and are hopeful that the Republican Party can lead the way to rebuild and restore confidence in our elections.",AZGOP
580,2020-12-17 23:35:46+00:00,1339715944935911424,BREAKING: Georgia Conducting Statewide ‘Signature Match Review’ Of Absentee Ballots https://t.co/dyBHQt9PvK Great! How about we do Arizona next?,AZGOP
581,2020-12-17 23:19:22+00:00,1339711817120038912,"‘Theft By a Thousand Cuts’ Report Conclusive on Election Fraud, Slams Media Cover Up https://t.co/mrdULNBmgq",AZGOP
582,2020-12-17 20:31:18+00:00,1339669521997594624,A big shoutout to @FarnsworthEddie for issuing the subpoenas for data to conduct a forensic audit of the vote in Maricopa County. The People of Arizona thank you.,AZGOP
583,2020-12-17 20:20:11+00:00,1339666725336358912,Kick the lawyers and consultants out of the room! #TransparencyMatters,AZGOP
584,2020-12-17 20:17:15+00:00,1339665985096171520,"Maricopa Board of Supervisors will meet again on Friday at 10 AM (after already 4 1/2 hours of private discussion Wednesday night) to talk more about the very important subpoenas. Deadline is 5 PM on Friday. Do the right thing, Republicans!",AZGOP
585,2020-12-17 18:01:08+00:00,1339631732430016512,"ICYMI: Chairwoman @kelliwardaz joined @KFYI's ""The Conservative Circus"" this morning to speak with @JamesTHarris about several important issues surrounding the 2020 election. https://t.co/w6pM7fsujG",AZGOP
586,2020-12-17 17:45:48+00:00,1339627873531953152,"Incorrect, Josh. Clinton conceded - much different than what we have here with a contested election. We are extremely sorry to burst your “bubble.” Report honestly, cut out the disinformation, and you’ll go far! https://t.co/sGGuxfLJYo https://t.co/7dlQ2c7PU0",AZGOP
587,2020-12-17 17:13:29+00:00,1339619739144884224,"This is a contested election. As that is the case, there can be no ""president-elect"" until CONGRESS counts the electoral votes and certifies the results. 2016 was somewhat different; Hillary Clinton called to concede on Election Night, meaning President @realDonaldTrump WON!",AZGOP
588,2020-12-17 16:17:23+00:00,1339605621574836224,🚨 BREAKING: The Maricopa Board of Supervisors took no action yesterday to act in accordance with legislative subpoenas — the Friday deadline remains in effect. Still time for them to comply! It would be foolish for them to resist.,AZGOP
589,2020-12-17 16:00:01+00:00,1339601251600912384,"In today's update, Chairwoman @kelliwardaz explains when a person becomes ""president-elect"" and the process by which it happens. https://t.co/h1QBy5FT3y",AZGOP
590,2020-12-17 05:40:43+00:00,1339445399321362432,Don’t forget that Arizona’s Secretary of State @katiehobbs called Trump voters “Nazis.” Truly one of the most vile and horrid things you could ever call another American. And she’s in charge of our “free and fair” elections??,AZGOP
591,2020-12-17 05:15:40+00:00,1339439096133869569,"How can that be, though? The election was “perfect” ...... https://t.co/e4qGNrORNn",AZGOP
592,2020-12-17 04:29:22+00:00,1339427441740115971,"Why did Maricopa County Board of Supervisors Chairman @ClintLHickman (Republican) delete Twitter? Big audit report coming up on the 18th. Return a hero on Friday, Clint!",AZGOP
593,2020-12-17 04:11:31+00:00,1339422949959319553,"It appears we may finally get a forensic audit of the machines - 45 DAYS AFTER THE ELECTION. Please keep them all clean, pristine, and most importantly, full of data!",AZGOP
594,2020-12-17 04:07:53+00:00,1339422038839050242,It’s like pulling Democrats’ teeth to just look at a few voting machines. What’s up with that?,AZGOP
595,2020-12-17 04:03:16+00:00,1339420876714885121,"A very informative hearing. Best of all, it ended with subpoenas! #TransparencyMatters https://t.co/8KOwiZ9KkA",AZGOP
596,2020-12-17 04:01:11+00:00,1339420348912046083,Subpoenas will hopefully do the trick! @FarnsworthEddie @FannKfann https://t.co/UJVEgTyLYl,AZGOP
597,2020-12-17 03:58:56+00:00,1339419784803336193,"Many appropriate, reasonable, and common-sense #ElectionIntegrity laws will be voted on next session. These are a few of the Arizona Republican fighters who will be on the front lines (among others). Please give them a follow!

1️⃣ @MichelleUgenti
2️⃣ @KellyTownsend11
3️⃣ @JDMesnard",AZGOP
598,2020-12-16 22:20:28+00:00,1339334606110093312,Did Hillary really say all of this? 🤯 https://t.co/aUB9vhr1Oz,AZGOP
599,2020-12-16 22:08:37+00:00,1339331624324845568,Wow! Can the #FakeNews be any more dishonest and deceptive? https://t.co/huMr7LdvDe,AZGOP
600,2020-12-16 20:26:52+00:00,1339306016203104257,"There is no “president elect” or “vice president elect” until January 6, 2021, when Congress convenes to count and certify the electoral votes from all 50 States. #FactCheck",AZGOP
601,2020-12-16 16:00:02+00:00,1339238867346452483,"In today's update, Chairwoman @kelliwardaz gives a progress report on our case being appealed to the U.S. Supreme Court, and also thanks Senate Judiciary Chairman Eddie Farnsworth for issuing subpoenas for Dominion data to conduct a forensic audit of the vote in Maricopa County. https://t.co/VauhoIaNA0",AZGOP
602,2020-12-16 04:18:08+00:00,1339062226741813248,https://t.co/5pS1PA3UE8,AZGOP
603,2020-12-16 02:43:19+00:00,1339038365266497536,The eyes of the WORLD are on Arizona!,AZGOP
604,2020-12-16 01:57:42+00:00,1339026888090513408,GOP Electors in Arizona Cast Votes for President Trump https://t.co/3SbgvDDcCc via @BreitbartNews,AZGOP
605,2020-12-16 00:19:56+00:00,1339002281899921410,"🚨 Both subpoenas were served today and they call for the information to be delivered to the Senate Judiciary Committee Chairman on or before 5 PM on December 18. 

A great moment in history for TRANSPARENCY &amp; ELECTION INTEGRITY!",AZGOP
606,2020-12-16 00:00:49+00:00,1338997474409660416,"“The second subpoena calls for a full forensic audit of ballot tabulation equipment, the software for that equipment and the election management system used in the 2020 general election.” (3/3)

Thank you! 🇺🇸",AZGOP
607,2020-12-16 00:00:49+00:00,1338997473579159552,"“One subpoena calls for a scanned ballot audit, to collect an electronic ballot image cast for all mail-in ballots counted in the November 2020 general election in Maricopa County, Arizona.” (/2)",AZGOP
608,2020-12-16 00:00:49+00:00,1338997472434159616,"Senate President @FannKfann: “Today, under my direction as Senate President, Judiciary Committee Chairman @FarnsworthEddie issued subpoenas to the Maricopa County Board of Supervisors.” (/1)",AZGOP
609,2020-12-15 22:21:22+00:00,1338972444833566723,Such a foundational and critical pillar of our platform! Thankful for the many Republican warriors who are working hard to “protect the voting rights of every citizen.” #LeadRight https://t.co/VFWinRlhh5,AZGOP
610,2020-12-15 20:22:01+00:00,1338942408042577920,"Congratulations to @ali on hitting 200k on Twitter today! He owns a megaphone that the media hate but the people love. It’s called #StopTheSteal, which really rolls right off the tongue and is such an important cause to fight for as American patriots.",AZGOP
611,2020-12-15 19:06:11+00:00,1338923325863591937,"AZ State Sen. @FarnsworthEddie: “My intent is to issue subpoenas” of Dominion machines in Maricopa Cty for their “ballots and software.” He also said that the language has “already been drafted,” and that the subpoenas could be issued as early as TODAY! 🔥 https://t.co/76xcNhynJb",AZGOP
612,2020-12-15 16:00:01+00:00,1338876475957796864,"In today's update, Chairwoman @kelliwardaz recaps Arizona's slate of Republican electors meeting and casting their 11 votes for President Trump and Vice President Pence, and the historical precedent supporting such a move. https://t.co/GZ6vOnafhV",AZGOP
613,2020-12-15 05:54:21+00:00,1338724054937681921,"Our deepest apologies, patriots. This is too important to get wrong: Please follow the TRUE rockstar, @FarnsworthEddie! 🇺🇸",AZGOP
614,2020-12-15 05:46:22+00:00,1338722043861200896,"WOW, @eddiefarnsworth was a rockstar today—phone lines at headquarters were melting! https://t.co/5uCp8j6xHV",AZGOP
615,2020-12-15 05:21:56+00:00,1338715894818607107,"Not rare at all! Republicans don’t loot stores, burn down businesses, and terrorize the public; you’re confusing us with the Democrats. We believe in #LawAndOrder and the U.S. Constitution, and as such, we are simply availing ourselves of its prudent provisions. Read up. https://t.co/d55SOBCp3X",AZGOP
616,2020-12-15 04:37:18+00:00,1338704664578072577,"Some person tried to issue a forged slate of Arizona electors to the National Archives. This was quickly caught and debunked, thank goodness! Yet, oddly, the #FakeNews can’t get enough of it. Below is the only slate of 11 you need to worry about—ignore the “others.” https://t.co/WheyH3LDzv",AZGOP
617,2020-12-15 04:20:29+00:00,1338700432336584708,"The face on @TomSteyer when we said ""Jim, you're up."" No #GreenNewDeal in Arizona, bye-bye! https://t.co/ljfgGDZxbX",AZGOP
618,2020-12-15 04:07:44+00:00,1338697222465056768,".@joconnoraz: ""As the only candidate in Arizona’s history to win a statewide race as a 'write-in,' and then win the General Election, I am humbled and honored to serve you all.""  

Congratulations on the historic win, Jim! A grassroots team effort. #KeepAZRed",AZGOP
619,2020-12-15 01:10:09+00:00,1338652534118830081,https://t.co/nHCmA80OYZ,AZGOP
620,2020-12-15 01:08:35+00:00,1338652140697387012,Reupping this one for posterity. https://t.co/uF9NFJ3VhM,AZGOP
621,2020-12-14 23:37:26+00:00,1338629200090054656,Summary: Democrats cheat. https://t.co/MLtiTRAdRE,AZGOP
622,2020-12-14 22:45:29+00:00,1338616127597907970,Brahm would do well to read ALL our tweets. Especially this one ..... https://t.co/yZZEgY53vR https://t.co/4PLXhX0N9x,AZGOP
623,2020-12-14 22:13:25+00:00,1338608056985239554,"Before our 11 Republican electors cast their votes for President @realDonaldTrump and Vice President @Mike_Pence, they paused to bow their heads in prayer to ask our Lord to watch over our nation and give our leaders wisdom and courage (Chairwoman @kelliwardaz led the prayer) 🙏 https://t.co/YdwLM1uMeL",AZGOP
624,2020-12-14 21:42:31+00:00,1338600278459727872,The Signing. https://t.co/6gPsfqrk7T,AZGOP
625,2020-12-14 21:09:48+00:00,1338592046043447296,"Today, Arizona's 11 Republican Presidential Electors convened to cast their votes for President @realDonaldTrump and Vice President @mike_pence. 

Read our full statement below ⤵️ https://t.co/Cn20PcW3D7",AZGOP
626,2020-12-14 18:41:29+00:00,1338554722567897088,Trump votes “cancelled” - a disgrace! https://t.co/VQwFCbVE7C,AZGOP
627,2020-12-14 18:27:48+00:00,1338551277656010754,"Hillary Clinton-Steele Dossier shady lawyer, say what? We found Trump votes “flipped” to Biden - a big WIN for Election Integrity. Seeking more time for more inspection so we can have more fairness and freedom! https://t.co/qF2CXOjJu1",AZGOP
628,2020-12-14 16:12:56+00:00,1338517338753093633,"In today's update, Chairwoman Kelli Ward exposes the media malpractice of so-called journalists who are parroting the talking points of shady Democrat operative Marc Elias. https://t.co/1Jt1elnYKB",AZGOP
629,2020-12-14 16:08:22+00:00,1338516189144707072,So much happening! Maybe we should start doing two updates a day? 🤔,AZGOP
630,2020-12-14 16:05:26+00:00,1338515449999282178,"Update coming, patriots! ""Technical glitches"" @Twitter",AZGOP
631,2020-12-14 04:07:28+00:00,1338334768400777216,“Arizona Republicans appeal to SCOTUS” https://t.co/JgYmOEr5YL,AZGOP
632,2020-12-14 01:53:32+00:00,1338301063535841281,"The good news is, thanks to President @realDonaldTrump, there are plenty of jobs the #FakeNews can choose from! https://t.co/FU9vpEPu9n",AZGOP
633,2020-12-14 01:51:45+00:00,1338300615378649088,"How can you be an “unbiased reporter” and, simultaneously, a partisan activist? It’s simply not possible. Find a new (and better paying) career for the good of the American people. Our country will heal quickly!",AZGOP
634,2020-12-14 00:07:28+00:00,1338274371442393089,"Despite what Democrats and the Media tell you, Patriotism and Love of America is a beautiful thing 🇺🇸",AZGOP
635,2020-12-13 23:42:08+00:00,1338267996402274304,"Fearless fighters coming out of the woodwork, so encouraging to see. They love our country and want to defend it from the mob and the extreme left. America will NEVER be a socialist country! #USA",AZGOP
636,2020-12-13 23:28:11+00:00,1338264486520582144,"Largely thanks to President @realDonaldTrump, the Republican Party is alive and well! #FightForTrump",AZGOP
637,2020-12-13 22:09:55+00:00,1338244786218622976,👀 https://t.co/h8eoRCzzX8,AZGOP
638,2020-12-13 21:36:09+00:00,1338236290739785728,"Arizona is at the center of it all! We had a WIN in our case, but the #FakeNews refuse to talk about it. They get their cues from “shadow lawyers” — watch the update tomorrow, 9AM. @kelliwardaz",AZGOP
639,2020-12-13 21:26:02+00:00,1338233744121970688,Interesting update tomorrow! We’re all learning things.,AZGOP
640,2020-12-13 21:05:58+00:00,1338228694100283393,"Can we get 406 likes for this 406% increase, patriots? No more, no less! Thank you 🇺🇸 https://t.co/aY6muV3G8o",AZGOP
641,2020-12-13 20:46:02+00:00,1338223676978655232,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/ri0JVWLY3R,AZGOP
642,2020-12-13 06:20:34+00:00,1338005874791477250,"The Court became desperate for time because the Democrat attorney delayed! No wonder they weren't able to finish reviewing all 2,500 duplicate ballots. Obstruction? https://t.co/9vJoPF6Jzc",AZGOP
643,2020-12-13 05:45:08+00:00,1337996957424340992,"After agreeing to expand, Maricopa County officials suddenly stopped counting (sound familiar?) and refused to finish! Only 1,500, not the agreed-upon 2,500, and no Election Day votes inspected. Democrat Judge ""ran out of time"" and closed the case. We have appealed to #SCOTUS. https://t.co/l1grTYVJsf",AZGOP
644,2020-12-13 01:59:59+00:00,1337940300380061697,Thank you for supporting our work and trusting us to be your voice in the battle to Keep Arizona RED! We will never stop fighting for #WeThePeople of the Grand Canyon State. 🏜🌵 https://t.co/IViOOVuW23,AZGOP
645,2020-12-12 22:14:14+00:00,1337883486506504193,"Bring an #ElectionIntegrity bill to the floor. Watch, and be amazed, not one Democrat will vote for it. No more voter disenfranchisement! Become heroes @AZSenateGOP @AZHouseGOP",AZGOP
646,2020-12-12 21:54:16+00:00,1337878461910675456,"Hello, time to wake up! https://t.co/FlQqy72UqZ https://t.co/HveNLcbd9H",AZGOP
647,2020-12-12 21:18:41+00:00,1337869507407167488,"Busy upcoming legislative session in Arizona. #ElectionIntegrity must be the TOP issue. We must protect Arizonans’ right to vote. How can we have honest, free, &amp; fair elections if we can’t even count every LEGAL vote? The civil rights issue of our time!

@AZSenateGOP
@AZHouseGOP",AZGOP
648,2020-12-12 21:16:40+00:00,1337868999711805440,"Ignoring what the #FakeNews says, we WON our case: 1-1. “Discovery” was granted; irregularities were uncovered (no one believed it could be done). Appealing to the Supreme Court of the United States for more time, which is considered to be very precious. Stay tuned!",AZGOP
649,2020-12-12 21:08:00+00:00,1337866817272832001,Arizona votes for President @realDonaldTrump were duplicated and “flipped” to Biden. Democrat Judge sealed the evidence. File a FOIA request. PROOF!,AZGOP
650,2020-12-12 21:05:16+00:00,1337866132221378560,"Dead people voting.
Duplicate ballots.
Software “glitches.”
Ballot harvesting.
Kicked out poll observers.
Ballots in suitcases.
Gift cards for votes.
Faulty ballot drop boxes.

@JoeBiden: “The most extensive, inclusive voter fraud organization in history.”

RIGGED ELECTION!",AZGOP
651,2020-12-12 20:27:40+00:00,1337856670014164993,#HoldTheLine (feat. A R I Z O N A) https://t.co/B3PXRtXr7v,AZGOP
652,2020-12-12 20:11:41+00:00,1337852644023406592,HOLD THE LINE!,AZGOP
653,2020-12-12 20:11:17+00:00,1337852543230115842,Keep the faith! https://t.co/t4zNENP4QT,AZGOP
654,2020-12-12 06:10:35+00:00,1337640975171121152,"“I set My rainbow in the cloud, and it shall be for the sign of the covenant between Me and the earth.” 🙏 https://t.co/1JIyV7jgoJ",AZGOP
655,2020-12-11 22:44:45+00:00,1337528779627905024,“Arizona GOP Takes Election Case to Supreme Court: ‘We Found Evidence’” https://t.co/7hJVYJgS6V via @BreitbartNews,AZGOP
656,2020-12-11 22:13:54+00:00,1337521013827858432,“@kelliwardaz is challenging the so-called ‘safe harbor’ deadline. It calls for the completion of election litigation six-days before the Electoral College vote. Ward wants to deadline pushed back so more ballots can be inspected.” https://t.co/0JhuVcTHqI via @KYMA11,AZGOP
657,2020-12-11 21:43:30+00:00,1337513362742157312,"""Arizona GOP Chair Takes Voter Fraud Lawsuit To Supreme Court"" https://t.co/JWaAKrKYPX via @forbes",AZGOP
658,2020-12-11 21:23:30+00:00,1337508329405313024,https://t.co/f1c2Z7xW2Y,AZGOP
659,2020-12-11 19:17:58+00:00,1337476740956844032,"""The One County In America That Voted In A Landslide For Both Trump And Obama"" via @FiveThirtyEight Bellwether! https://t.co/BrRQxSiC7K",AZGOP
660,2020-12-11 18:52:48+00:00,1337470406442172417,DUE PROCESS!,AZGOP
661,2020-12-11 18:52:26+00:00,1337470315614466048,DUPLICATE BALLOTS!,AZGOP
662,2020-12-11 18:50:07+00:00,1337469732442632194,"How could any of our elected leaders (Democrat or Republican) wake up in the morning and NOT immediately go to work to preserve #ElectionIntegrity &amp; #StopTheSteal? 77% believe the election was ""rigged"" — Don't be Mickey Mouse, FIX IT! https://t.co/5ucK5iktSr",AZGOP
663,2020-12-11 16:07:00+00:00,1337428680293953536,Seeking justice. #SCOTUS https://t.co/NdQOkr387Z,AZGOP
664,2020-12-11 16:00:01+00:00,1337426922373074949,"In today's update, Chairwoman @kelliwardaz announces our appeal to the United States Supreme Court. https://t.co/kTfTVl5HTF",AZGOP
665,2020-12-11 15:00:01+00:00,1337411823973224450,Good morning! ⚖️ https://t.co/uoJfF3gbf6,AZGOP
666,2020-12-11 05:28:58+00:00,1337268113461583872,A true patriot! @KristiNoem https://t.co/jqSSFgGvng,AZGOP
667,2020-12-11 04:44:43+00:00,1337256981153759234,Interesting book... 🤓🇺🇸 https://t.co/jNoPiSay2U,AZGOP
668,2020-12-11 04:36:30+00:00,1337254911721918465,Courage &amp; Conviction. So important!,AZGOP
669,2020-12-11 04:24:06+00:00,1337251790580903937,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,AZGOP
670,2020-12-11 04:17:27+00:00,1337250115967352832,If only our duly-elected leaders trusted their instincts &amp; “gut” (like @realDonaldTrump!) our country would unstoppable! #HoldTheLine,AZGOP
671,2020-12-11 04:13:03+00:00,1337249009589633024,Why is @chuckcoughlinaz still described as a “Republican” strategist? 🤣🤣🤣,AZGOP
672,2020-12-11 04:08:38+00:00,1337247899768422400,"Political consultants can be so boringggg. Plus, they charge a fortune &amp; don’t even know how to win. Our leaders are much better off just listening to #WeThePeople!",AZGOP
673,2020-12-11 03:06:05+00:00,1337232157320699904,Let’s run it back 🇺🇸 https://t.co/UL2yguiLka,AZGOP
674,2020-12-11 02:08:54+00:00,1337217765069869056,Whoa! 🔥 https://t.co/iGZRQOcPul,AZGOP
675,2020-12-11 01:47:02+00:00,1337212262965100544,That’s the word on the street! https://t.co/gvtZS5GGMM,AZGOP
676,2020-12-11 01:45:24+00:00,1337211851319300097,BIG update tomorrow! 👀,AZGOP
677,2020-12-11 00:06:11+00:00,1337186882334015489,The fight is far from over. #MAGA https://t.co/ikFBQv0IoI,AZGOP
678,2020-12-10 22:22:27+00:00,1337160776914673664,"Fully supporting our great President, @realDonaldTrump, performs best of all! #FightForTrump https://t.co/ee1Zi1jXjK https://t.co/6hdCKlnf4t",AZGOP
679,2020-12-10 18:40:00+00:00,1337104797929902080,THANKS A MILLION! #FightForTrump https://t.co/HkHv6viHhR,AZGOP
680,2020-12-10 17:55:48+00:00,1337093673746456579,There are TWO Arizona cases in question: The #Kraken case &amp; our elections contest case. We are carefully evaluating &amp; weighing all of our options before appealing our elections contest case to the U.S. Supreme Court. Much to consider. #Kraken moves on to the 9th Circuit!,AZGOP
681,2020-12-10 17:22:19+00:00,1337085245728804864,"If Democrats had their way, California-style ballot harvesting (susceptible to extreme fraud and abuse) would be legal here in Arizona. Wow, no thank you! Great work by @GeneralBrnovich to fight this all the way to the highest court in the land. #SCOTUS https://t.co/wgZDfPzrK9",AZGOP
